composition,trial,time,CO,CO2,H2,acetate,biomass,butanol,butyrate,ethanol,flow rate,acetate_0,biomass_0,butanol_0,butyrate_0,ethanol_0
1,1,2.1,0.5000000000000027,0.37500000000000194,0.12500000000000067,43.442633484163125,0.5254407239819033,2.882998190045264,5.137111312217222,13.084812669683327,20.000000000000107,16.90502895927611,0.42954570135746833,0.029818099547511474,0.07552850678733072,15.895239819004608
1,1,2.2,0.5000000000000027,0.37500000000000194,0.12500000000000067,42.83614208144819,0.5329990950226273,3.2510705882353115,5.433504977375595,13.559050678733104,20.000000000000107,16.90502895927611,0.42954570135746833,0.029818099547511474,0.07552850678733072,15.895239819004608
1,1,2.3,0.5000000000000027,0.37500000000000194,0.12500000000000067,42.236493212669906,0.5402823529411793,3.6098117647059014,5.710282352941206,14.013495927601884,20.000000000000107,16.90502895927611,0.42954570135746833,0.029818099547511474,0.07552850678733072,15.895239819004608
1,1,2.4,0.5000000000000027,0.37500000000000194,0.12500000000000067,41.67622443438937,0.5471891402714961,3.94569411764708,5.971495022624467,14.440424434389218,20.000000000000107,16.90502895927611,0.42954570135746833,0.029818099547511474,0.07552850678733072,15.895239819004608
1,1,2.5,0.5000000000000027,0.37500000000000194,0.12500000000000067,41.115775565611074,0.5543601809954781,4.291495022624457,6.262865158371074,14.894251583710489,20.000000000000107,16.90502895927611,0.42954570135746833,0.029818099547511474,0.07552850678733072,15.895239819004608
1,1,2.6,0.5000000000000027,0.37500000000000194,0.12500000000000067,40.55522443438936,0.5614950226244374,4.637171040724007,6.554323981900487,15.348110407239899,20.000000000000107,16.90502895927611,0.42954570135746833,0.029818099547511474,0.07552850678733072,15.895239819004608
1,1,2.7,0.5000000000000027,0.37500000000000194,0.12500000000000067,39.99477556561108,0.5685049773755686,4.982828959276045,6.845676018099583,15.801889592760265,20.000000000000107,16.90502895927611,0.42954570135746833,0.029818099547511474,0.07552850678733072,15.895239819004608
1,1,2.8,0.5000000000000027,0.37500000000000194,0.12500000000000067,39.43422443438935,0.575639819004528,5.328504977375594,7.137134841628997,16.25574841628968,20.000000000000107,16.90502895927611,0.42954570135746833,0.029818099547511474,0.07552850678733072,15.895239819004608
1,1,2.9,0.5000000000000027,0.37500000000000194,0.12500000000000067,38.87377556561107,0.5828108597285099,5.6743058823529715,7.428504977375605,16.709575565610947,20.000000000000107,16.90502895927611,0.42954570135746833,0.029818099547511474,0.07552850678733072,15.895239819004608
1,1,3.0,0.5000000000000027,0.37500000000000194,0.12500000000000067,38.31322443438934,0.5900000000000032,6.0200000000000315,7.7200000000000415,17.16339819004534,20.000000000000107,16.90502895927611,0.42954570135746833,0.029818099547511474,0.07552850678733072,15.895239819004608
1,1,3.1,0.5000000000000027,0.37500000000000194,0.12500000000000067,37.75002262443459,0.5975420814479668,6.361600000000033,8.038106787330358,17.606019909502354,20.000000000000107,16.90502895927611,0.42954570135746833,0.029818099547511474,0.07552850678733072,15.895239819004608
1,1,3.2,0.5000000000000027,0.37500000000000194,0.12500000000000067,37.18633031674228,0.6051248868778313,6.702624434389175,8.360523981900496,18.04668235294127,20.000000000000107,16.90502895927611,0.42954570135746833,0.029818099547511474,0.07552850678733072,15.895239819004608
1,1,3.3,0.5000000000000027,0.37500000000000194,0.12500000000000067,36.62416380090518,0.6124814479638042,7.045728506787368,8.668700452488734,18.493388235294216,20.000000000000107,16.90502895927611,0.42954570135746833,0.029818099547511474,0.07552850678733072,15.895239819004608
